State,District,Date,Year,Month,Avg_rainfall,Agency_name
Chhattisgarh,Mahasamund,23-01-2022,2022,1,0.050122854,NRSC VIC MODEL
Chhattisgarh,Mahasamund,24-01-2022,2022,1,0.455961944,NRSC VIC MODEL
Chhattisgarh,Mahasamund,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mahasamund,26-01-2022,2022,1,0.000120953,NRSC VIC MODEL
Chhattisgarh,Mahasamund,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mahasamund,28-01-2022,2022,1,0.199330269,NRSC VIC MODEL
Chhattisgarh,Mahasamund,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mahasamund,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,01-01-2022,2022,1,0.036996737,NRSC VIC MODEL
Chhattisgarh,Mungeli,06-01-2022,2022,1,0.002271189,NRSC VIC MODEL
Chhattisgarh,Mungeli,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,08-01-2022,2022,1,0.003432475,NRSC VIC MODEL
Chhattisgarh,Mungeli,10-01-2022,2022,1,7.316094438,NRSC VIC MODEL
Chhattisgarh,Mungeli,11-01-2022,2022,1,0.523596318,NRSC VIC MODEL
Chhattisgarh,Mungeli,12-01-2022,2022,1,9.536299448,NRSC VIC MODEL
Chhattisgarh,Mungeli,13-01-2022,2022,1,0.39916396,NRSC VIC MODEL
Chhattisgarh,Mungeli,14-01-2022,2022,1,28.2942822,NRSC VIC MODEL
Chhattisgarh,Mungeli,15-01-2022,2022,1,0.212422931,NRSC VIC MODEL
Chhattisgarh,Mungeli,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,09-01-2022,2022,1,0.178129011,NRSC VIC MODEL
Chhattisgarh,Mungeli,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,22-01-2022,2022,1,0.115100959,NRSC VIC MODEL
Chhattisgarh,Mungeli,23-01-2022,2022,1,0.484359224,NRSC VIC MODEL
Chhattisgarh,Mungeli,24-01-2022,2022,1,0.015148108,NRSC VIC MODEL
Chhattisgarh,Mungeli,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Mungeli,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,01-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,06-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,08-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,09-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,10-01-2022,2022,1,2.893979586,NRSC VIC MODEL
Chhattisgarh,Narainpur,11-01-2022,2022,1,1.847952643,NRSC VIC MODEL
Chhattisgarh,Narainpur,12-01-2022,2022,1,60.4589994,NRSC VIC MODEL
Chhattisgarh,Narainpur,13-01-2022,2022,1,5.214642485,NRSC VIC MODEL
Chhattisgarh,Narainpur,14-01-2022,2022,1,43.85692859,NRSC VIC MODEL
Chhattisgarh,Narainpur,15-01-2022,2022,1,0.940328402,NRSC VIC MODEL
Chhattisgarh,Narainpur,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,22-01-2022,2022,1,0.149636615,NRSC VIC MODEL
Chhattisgarh,Narainpur,23-01-2022,2022,1,0.000573235,NRSC VIC MODEL
Chhattisgarh,Narainpur,24-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Narainpur,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,03-01-2022,2022,1,0.055805779,NRSC VIC MODEL
Chhattisgarh,Raigarh,04-01-2022,2022,1,0.000316272,NRSC VIC MODEL
Chhattisgarh,Raigarh,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,01-01-2022,2022,1,0.012164306,NRSC VIC MODEL
Chhattisgarh,Raigarh,06-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,08-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,10-01-2022,2022,1,3.885575206,NRSC VIC MODEL
Chhattisgarh,Raigarh,11-01-2022,2022,1,3.621293502,NRSC VIC MODEL
Chhattisgarh,Raigarh,12-01-2022,2022,1,27.03814133,NRSC VIC MODEL
Chhattisgarh,Raigarh,13-01-2022,2022,1,0.014917493,NRSC VIC MODEL
Chhattisgarh,Raigarh,14-01-2022,2022,1,16.03458216,NRSC VIC MODEL
Chhattisgarh,Raigarh,15-01-2022,2022,1,0.766189062,NRSC VIC MODEL
Chhattisgarh,Raigarh,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,09-01-2022,2022,1,0.002104425,NRSC VIC MODEL
Chhattisgarh,Raigarh,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,22-01-2022,2022,1,0.021084796,NRSC VIC MODEL
Chhattisgarh,Raigarh,23-01-2022,2022,1,0.413748581,NRSC VIC MODEL
Chhattisgarh,Raigarh,24-01-2022,2022,1,0.655457388,NRSC VIC MODEL
Chhattisgarh,Raigarh,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,26-01-2022,2022,1,0.0000284,NRSC VIC MODEL
Chhattisgarh,Raigarh,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,28-01-2022,2022,1,0.008697479,NRSC VIC MODEL
Chhattisgarh,Raigarh,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raigarh,30-01-2022,2022,1,0.081890105,NRSC VIC MODEL
Chhattisgarh,Raipur,03-01-2022,2022,1,0.099199905,NRSC VIC MODEL
Chhattisgarh,Raipur,04-01-2022,2022,1,0.046024958,NRSC VIC MODEL
Chhattisgarh,Raipur,01-01-2022,2022,1,1.289569094,NRSC VIC MODEL
Chhattisgarh,Raipur,05-01-2022,2022,1,0.010522251,NRSC VIC MODEL
Chhattisgarh,Raipur,06-01-2022,2022,1,0.082378148,NRSC VIC MODEL
Chhattisgarh,Raipur,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,08-01-2022,2022,1,0.003065693,NRSC VIC MODEL
Chhattisgarh,Raipur,10-01-2022,2022,1,6.339399038,NRSC VIC MODEL
Chhattisgarh,Raipur,11-01-2022,2022,1,9.213971176,NRSC VIC MODEL
Chhattisgarh,Raipur,12-01-2022,2022,1,16.04946863,NRSC VIC MODEL
Chhattisgarh,Raipur,13-01-2022,2022,1,0.091871909,NRSC VIC MODEL
Chhattisgarh,Raipur,14-01-2022,2022,1,6.573440006,NRSC VIC MODEL
Chhattisgarh,Raipur,15-01-2022,2022,1,0.125100069,NRSC VIC MODEL
Chhattisgarh,Raipur,16-01-2022,2022,1,0.00726866,NRSC VIC MODEL
Chhattisgarh,Raipur,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,09-01-2022,2022,1,0.021716976,NRSC VIC MODEL
Chhattisgarh,Raipur,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,20-01-2022,2022,1,0.000613139,NRSC VIC MODEL
Chhattisgarh,Raipur,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,22-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,23-01-2022,2022,1,1.518793956,NRSC VIC MODEL
Chhattisgarh,Raipur,24-01-2022,2022,1,0.018760066,NRSC VIC MODEL
Chhattisgarh,Raipur,25-01-2022,2022,1,0.005162232,NRSC VIC MODEL
Chhattisgarh,Raipur,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,28-01-2022,2022,1,0.058811867,NRSC VIC MODEL
Chhattisgarh,Raipur,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raipur,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,01-01-2022,2022,1,0.151149734,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,05-01-2022,2022,1,0.001725388,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,06-01-2022,2022,1,0.002948133,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,08-01-2022,2022,1,0.002891095,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,09-01-2022,2022,1,0.009076114,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,10-01-2022,2022,1,4.508764491,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,11-01-2022,2022,1,14.40717915,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,12-01-2022,2022,1,18.8480546,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,13-01-2022,2022,1,0.006520115,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,14-01-2022,2022,1,2.655814907,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,15-01-2022,2022,1,0.521217044,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,20-01-2022,2022,1,0.0000998,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,22-01-2022,2022,1,0.023528025,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,23-01-2022,2022,1,0.271488451,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,24-01-2022,2022,1,0.032354599,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Raj Nandgaon,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,01-01-2022,2022,1,0.002136199,NRSC VIC MODEL
Chhattisgarh,Sukma,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,06-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,08-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,09-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,10-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,11-01-2022,2022,1,0.0000107,NRSC VIC MODEL
Chhattisgarh,Sukma,12-01-2022,2022,1,5.139438314,NRSC VIC MODEL
Chhattisgarh,Sukma,13-01-2022,2022,1,5.482928423,NRSC VIC MODEL
Chhattisgarh,Sukma,14-01-2022,2022,1,5.60111363,NRSC VIC MODEL
Chhattisgarh,Sukma,15-01-2022,2022,1,0.583075502,NRSC VIC MODEL
Chhattisgarh,Sukma,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,17-01-2022,2022,1,0.028625066,NRSC VIC MODEL
Chhattisgarh,Sukma,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,22-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,23-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,24-01-2022,2022,1,0.002841145,NRSC VIC MODEL
Chhattisgarh,Sukma,25-01-2022,2022,1,0.0000107,NRSC VIC MODEL
Chhattisgarh,Sukma,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Sukma,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,06-01-2022,2022,1,0.131111237,NRSC VIC MODEL
Chhattisgarh,Surajpur,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,01-01-2022,2022,1,0.05188004,NRSC VIC MODEL
Chhattisgarh,Surajpur,08-01-2022,2022,1,0.002785958,NRSC VIC MODEL
Chhattisgarh,Surajpur,09-01-2022,2022,1,0.190295986,NRSC VIC MODEL
Chhattisgarh,Surajpur,10-01-2022,2022,1,18.41882009,NRSC VIC MODEL
Chhattisgarh,Surajpur,11-01-2022,2022,1,5.78855695,NRSC VIC MODEL
Chhattisgarh,Surajpur,12-01-2022,2022,1,11.30346744,NRSC VIC MODEL
Chhattisgarh,Surajpur,13-01-2022,2022,1,2.449189237,NRSC VIC MODEL
Chhattisgarh,Surajpur,14-01-2022,2022,1,8.7236287,NRSC VIC MODEL
Chhattisgarh,Surajpur,15-01-2022,2022,1,0.101166078,NRSC VIC MODEL
Chhattisgarh,Surajpur,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,21-01-2022,2022,1,0.000134888,NRSC VIC MODEL
Chhattisgarh,Surajpur,22-01-2022,2022,1,1.576115611,NRSC VIC MODEL
Chhattisgarh,Surajpur,23-01-2022,2022,1,2.5881603,NRSC VIC MODEL
Chhattisgarh,Surajpur,24-01-2022,2022,1,0.131209809,NRSC VIC MODEL
Chhattisgarh,Surajpur,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surajpur,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,06-01-2022,2022,1,0.02121197,NRSC VIC MODEL
Chhattisgarh,Surguja,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,01-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,08-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,10-01-2022,2022,1,7.504180893,NRSC VIC MODEL
Chhattisgarh,Surguja,11-01-2022,2022,1,1.743089349,NRSC VIC MODEL
Chhattisgarh,Surguja,12-01-2022,2022,1,12.02654162,NRSC VIC MODEL
Chhattisgarh,Surguja,13-01-2022,2022,1,0.33475494,NRSC VIC MODEL
Chhattisgarh,Surguja,14-01-2022,2022,1,55.40067358,NRSC VIC MODEL
Chhattisgarh,Surguja,15-01-2022,2022,1,1.066624608,NRSC VIC MODEL
Chhattisgarh,Surguja,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,09-01-2022,2022,1,0.010932105,NRSC VIC MODEL
Chhattisgarh,Surguja,19-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,22-01-2022,2022,1,0.545896277,NRSC VIC MODEL
Chhattisgarh,Surguja,23-01-2022,2022,1,1.257326738,NRSC VIC MODEL
Chhattisgarh,Surguja,24-01-2022,2022,1,0.704440153,NRSC VIC MODEL
Chhattisgarh,Surguja,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Surguja,30-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,01-01-2022,2022,1,0.012072764,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,03-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,04-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,05-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,06-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,07-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,08-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,09-01-2022,2022,1,0.003662072,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,10-01-2022,2022,1,13.61367578,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,11-01-2022,2022,1,32.9742812,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,12-01-2022,2022,1,70.0851543,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,13-01-2022,2022,1,2.798293759,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,14-01-2022,2022,1,25.85342266,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,15-01-2022,2022,1,0.852538384,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,16-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,17-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,18-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,19-01-2022,2022,1,0.003247574,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,21-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,22-01-2022,2022,1,0.086119053,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,23-01-2022,2022,1,0.017682576,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,24-01-2022,2022,1,0.001971885,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,25-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,26-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,27-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,28-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,29-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,20-01-2022,2022,1,0,NRSC VIC MODEL
Chhattisgarh,Uttar Bastar Kanker,30-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,01-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,03-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,04-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,05-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,06-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,07-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,08-01-2022,2022,1,0.056301337,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,09-01-2022,2022,1,0.020714643,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,10-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,11-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,12-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,13-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,14-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,15-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,16-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,17-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,18-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,19-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,20-01-2022,2022,1,0.036944064,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,21-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,22-01-2022,2022,1,4.019584957,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,23-01-2022,2022,1,0.018058919,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,24-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,25-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,26-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,27-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,28-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,29-01-2022,2022,1,0,NRSC VIC MODEL
Dadra & Nagar Haveli,Dadra & Nagar Haveli,30-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,01-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,03-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,04-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,05-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,06-01-2022,2022,1,0.03378447,NRSC VIC MODEL
Daman & Diu,Daman,07-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,08-01-2022,2022,1,0.478774202,NRSC VIC MODEL
Daman & Diu,Daman,09-01-2022,2022,1,0.071430022,NRSC VIC MODEL
Daman & Diu,Daman,10-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,11-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,12-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,13-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,14-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,15-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,16-01-2022,2022,1,0,NRSC VIC MODEL
Daman & Diu,Daman,17-01-2022,2022,1,0,NRSC VIC MODEL
